,content,userName,reviewId,title,appId,score_x,thumbsUpCount,dominant_topic,dominant_topic_meaning,developer,genre,contentRating,containsAds
4575,"You are an absolute saint for making all these kids games without ads or in-app purchases. It makes everything so much easier and there are no disturbances. My 2 year old cousin loves all of your games, especially the ones about learning shapes, so whenever I see him, he always says ""shapes!!"" because he wants to play it again 😂 Or he'll say ""colors!!"" when he wants to play the coloring games. He really enjoys your games, keep up the great work!! 🥰",Naomi Blackmer,2f60ddf3-ad18-453d-9643-8f1f94788aba,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,422,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4580,"No longer working. I installed the update but it's still not working, it's stuck at the home screen. *Edit* please don't assume it's lack of space or memory, I have 100gb space on this phone. 12gb ram",Lux,47fa7f0b-8e7c-4dd1-9d53-17abc648d547,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,3,193,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4587,Playing this app is the only screen time my toddler gets and he absolutely loves this. Even the loading screen with lucas playing makes my baby laugh and be happy. To the creator - thank you so much for such an amazing app :),Sivaranjani K,3370f03c-0cb3-472f-89da-d29d545abbb4,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,134,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4590,"This is really amazing baby game app. It has almost everything about baby's preschool. The only frustrating area I have identified is that when I open the app, it takes time to start responding to navigation keys soon after launching app's home page. This has started after updating it. May you please check it out.",Moses Limunye,30151d78-893a-454f-9625-29453286d114,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,521,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4593,"This app is amazing!!! It's so easy for him to use, and I don't have to worry about anything popping up. As a pre k teacher, I'm telling all my families about it. Thank you for your kindness in making it.",Heather Garcia,8507327b-3320-4828-9e36-817de619a5d9,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,102,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4597,"This totally blew me away! It is by far the best app I have come across for my 2 year old. Everything is perfect in my opinion from the screen locks to the pass code for the extra downloads , controls etc. Also it's totally free without adds. Not to mention the coloring pages and whatnot online... If it was possible I'd pay for it in a heartbeat! However since that is not an option, I would like to thank all involved with the making of this app! I really appreciate it!!",Kenneth Freeman,473df29b-d243-4dd6-9c16-15d0c1cfabf4,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,177,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4598,"Definitely a favorite, but I can't find an app that includes enough adding spoken language into the games and it would really help if on the pictures of stuff you add the sign language. Lots of children with delayed speach need more ways and help to communicate. Make the pictures of naming things more interactive with noises and glitter",Kat Lee,9b863595-d202-4bcc-bb34-7602d396dc94,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,4,279,3,Graphics & Gameplay,RV AppStudios,Educational,Everyone,False
4601,"Pretty good app. Completely free and add free. Lots of different activities that keep my 2 year old entertained. The ""Frosty Find"" game is a bit more advanced than the other games in the app, but your child will figure it out after a while. The only thing I don't like is the activity that lets users ""poke"" Lucas in the belly, face etc. to elicit a response. My daughter does the activity, then slaps herself on the leg in imitation. Not a fan of that one, but the rest is great.",Eric Flynn,a1cb7ea8-0a6b-4b7c-bbe1-76d86d382c07,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,535,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4604,"i am not the typr of people to write review, but this! this app is so amazing.the game or app is nice, it surely is reccomdable and good for kids, even for ymei am a teen, i play this bcs its fun hahs hopefully they add more but overall this is good, it has everything and its a plus because there are no adds!! amazing",Joy,9c09beaf-f5de-403b-92c5-a0477575fa11,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,332,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4605,I love this and my 10-month old does too! The locking features are great so she can't switch to other views/apps easily!,Aaron Magid,cc528a1b-afff-4c16-bf96-ffbd0199cb57,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,184,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4619,"the best learning game ever seen and used for my toddler to make him learn basic things around us. the rhymes, musical instruments, pop up games. all best to play as a parent",amandeep Bawa,7c1aa0e4-2d1d-48ae-a500-55871b2ba98e,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,238,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4620,Here it strucks and function issues occurs in baby rhymes it's not downloading properly and not opens,Devi Surya,7f8eecdc-0fe4-48d2-a671-546b4c673a7e,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,1,691,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4636,"This game is great and has so many components to customize a nice experience for my granddaughter. I would encourage appropriate amounts of screen time. I had a fireworks program that I let her play on occasion, but the one in this app is superior.",Tracy Rivington,d4a78521-3964-4334-9434-0bb30aad135b,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,564,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4638,"I Love all of the Lucas and friends apps, especially because it doesn't have ad's thanks alot my son has improved. Please also make an app for days of the weeks ,months of the year, and seasons",Thembisile Hlengiwe Mlambo,6cb5b5ec-dd9c-4cf8-82a8-abc8c0a33ddc,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,372,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4639,free educational and ad free application for children. amazing and y9u don't see this often. awesome app to help my 3 month old learn new things early on,Nick Walcott,e634d09e-003c-4000-b2b2-8c6c2e940452,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,144,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4640,"I was trying to delete the baby Shark song, and it won't let me. It freezes when I hit yes",Rachel Martin,9abcfe87-cdb9-4f99-af19-bb81b7e9813c,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,3,349,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4641,great app! for once it doesn't have ads that the kids keep clicking. thank you. keeps my kid entertained and learning,Raspal Dhesi (Josh),2845703a-ef2b-4bbb-ac1d-b095aff62803,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,192,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4646,"Wow, fantastic app! It's been a long time since I've been this impressed, and they even have languages like Afrikaans!",Nadia Pallis,c48536a1-5ac4-4d32-9eb1-97b15a0e0023,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,216,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4650,"This app is amazing! My 2year old has taken to it like a duck to water. So fun, so colorful and something he can play with anytime. His favorite is the musical instruments ❤️ - Update: My now 3year old still loves this app ❤️. He can use all the different modes now and it has helped him in his development lots.",Veronica H-Rs,3da0db9e-ae8f-4fbe-904b-481cdfc5e988,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,294,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4651,My daughter instantly played and so far she enjoyed so much. Thank you for making this app. I will also joon on your campaign to help kids to learn. God Bless all the team,Dan James,a6ed9517-4cc5-4f3b-b5d7-51dee163921f,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,434,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4667,"Love the app, but hate that there's no sound. Even with my phone volume turned all the way up. I checked the settings. Even reinstalled the app. Still no sound.",Tyler Wilhelm,1ef9cbe8-102b-4b79-8c0b-b3ce792d9649,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,2,400,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4668,Love the fireworks early on and the popping game. The only downside is the words. I don't know where this game is made at but some of the words are confusing. (Potty tub???),Lisa Lambert,d27f2899-3bd5-4eaf-8482-1e0010c740b8,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,4,170,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4675,"My toddler and I used to really love this game, but as of late the game won't go past the loading screen/ main menu, hopefully this issue can be fixed soon. I have tried uninstalling and reinstalling, I have cleared the cache and am unsure of any other ways I can fix it myself.",Emily Chesson,4ad10993-e67e-4dfc-bb34-08266f19e4db,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,2,734,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4678,"Used to be great, recently it's gotten buggy and ads are inconveniently placed. I have tens of tabs open in my chrome because of it and the game freezes now too.",Thabiso Vuyo Hlalukana,cc96d528-60b2-4876-b43f-a2a923e75d96,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,2,264,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4693,She is nice but the kids is playing all and all days she's eating Ang bathing she's all and all playing this game's but he also 11:30 get to's sleep that the baby is going to playing ever Ang ever and ever 😊 thanks 😊,Althea Vargas Maquiling,92540062-1e2f-4b79-a79f-a760e8879bd2,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,3,115,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4701,"This game is wonderful! No ads, completely free. My 2 year old has been playing this since 6 months old and absolutely loves it. The recent update has been really awesome, since my child loves Lucas, so being able to interact with him via Lucas's room has been a lot of fun for my child. You can tell the people who made this genuinely care about the education of small children, considering they don't load it with adverts and microtransactions. everyone gets the same experience",Ser S,3bfefe88-d617-402a-a0b2-57798d5fb342,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,652,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4704,ALL FREE No need to buy very useful apps for kids .. and your story is very inspirational. thanks to your apps now my toddler learn more and more .. keep it up ..,Evangel Dizon,cd27d373-7ae0-46f4-b5f5-aa2a211d3a02,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,233,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
4706,App was great until it stopped working with my tablet and now even with uninstalling and reinstalling a few times it still is frozen om the home screen.,Chanda D,d5cb3fcf-754c-4237-b27b-905e47a115ab,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,1,294,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
4714,Impressed within few minutes only. Happy to see native languages support. We need more such apps. Kudos to the creators. Thank you very much.,Pankaj Salokhe,110258cd-7da0-4f9c-9f88-2b0484dd290c,Baby Games: Piano & Baby Phone,com.rvappstudios.baby.games.piano.phone.kids,5,554,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
